name,cost_center,ccs,address,city,latitude,longitude,franchise,store_brand,display_brand,op_status,division_name,distance,country,url,services,franchise_brand
M7093,M7093,0,690 MAIN ST,S PORTLAND,43.619622,-70.305802,0,Circle K,Circle K,Open,greatlakes,296.72421407660795,US,/store-locator/US/s-portland/690-main-st/M7093,"gas, diesel, coffee, polar_pop, roller_grill",
1338,1338,0,585 Rue Bégin,CHICOUTIMI,48.4210135,-71.0597518,0,Couche-Tard,Couche-Tard,Open,quebec,296.7598021430402,CA,/store-locator/CA/chicoutimi/585-rue-begin/1338,"car_wash, diesel, public_restrooms, atm, roller_grill, sloche, dhl",NA
2656117,2656117,0,1785 ANDOVER ST,TEWKSBURY,42.642289,-71.236133,1,Circle K,Circle K,Open,franchise,296.85788788167304,US,/store-locator/US/tewksbury/1785-andover-st/2656117,"gas, diesel, public_restrooms, coffee, polar_pop, roller_grill",CIRCLEK
M7018,M7018,0,327 MAIN ST,SOUTH PORTLAND,43.629376,-70.293169,0,Circle K,Circle K,Open,greatlakes,296.9766473649894,US,/store-locator/US/south-portland/327-main-st/M7018,"car_wash, gas, diesel, coffee, polar_pop, froster, roller_grill",
M7503,M7503,0,32 KNIPE RD,HAVERHILL,42.745789,-71.10957,0,Circle K,Circle K,Open,greatlakes,296.99063544736936,US,/store-locator/US/haverhill/32-knipe-rd/M7503,"gas, diesel, coffee, polar_pop, roller_grill",
902,902,0,2082 RUE ROUSSEL,CHICOUTIMI,48.4384712,-71.061259,0,Couche-Tard,Couche-Tard,Open,quebec,297.5024091933653,CA,/store-locator/CA/chicoutimi/2082-rue-roussel/902,"public_restrooms, atm, roller_grill, sloche, dhl",NA
M7235,M7235,0,2470 LAFAYETTE RD,PORTSMOUTH,43.031125,-70.787119,0,Circle K,Circle K,Open,greatlakes,297.6705340879043,US,/store-locator/US/portsmouth/2470-lafayette-rd/M7235,"gas, diesel, coffee, polar_pop, roller_grill",
M7049,M7049,0,454 US ROUTE 1,YORK,43.150136,-70.667586,0,Circle K,Circle K,Open,greatlakes,297.8873932856487,US,/store-locator/US/york/454-us-route-1/M7049,"gas, diesel, coffee, polar_pop, roller_grill",
M7064,M7064,0,393 COMMERCIAL ST,PORTLAND,43.650489,-70.257965,0,Circle K,Circle K,Open,greatlakes,297.88912077257396,US,/store-locator/US/portland/393-commercial-st/M7064,"gas, diesel, coffee, polar_pop, roller_grill",
M7223,M7223,0,73 LAFAYETTE RD,NORTH HAMPTON,42.974014,-70.835078,0,Circle K,Circle K,Open,greatlakes,298.0680082863638,US,/store-locator/US/north-hampton/73-lafayette-rd/M7223,"gas, diesel, coffee, polar_pop, froster, roller_grill",
917,917,0,1579 BOUL. DE TADOUSSAC,CHICOUTIMI,48.4434543,-71.0456555,0,Couche-Tard,Couche-Tard,Open,quebec,298.2392021837808,CA,/store-locator/CA/chicoutimi/1579-boul-de-tadoussac/917,"diesel, public_restrooms, atm",NA
M7083,M7083,0,57 MALLETT DR,FREEPORT,43.862483,-70.106468,0,Circle K,Circle K,Open,greatlakes,298.3122363295024,US,/store-locator/US/freeport/57-mallett-dr/M7083,"gas, coffee, polar_pop, roller_grill",
M7084,M7084,0,574 US ROUTE 1,FREEPORT,43.842168,-70.119074,0,Circle K,Circle K,Open,greatlakes,298.325234001962,US,/store-locator/US/freeport/574-us-route-1/M7084,"gas, coffee, polar_pop, roller_grill",
956,956,0,1542 RUE BAGOT,LA BAIE,48.3372455,-70.8885695,0,Couche-Tard,Couche-Tard,Open,quebec,298.75684468512685,CA,/store-locator/CA/la-baie/1542-rue-bagot/956,"public_restrooms, atm, roller_grill, sloche, dhl",NA
522,522,0,391 BOUL. DE LA GRANDE-BAIE S,LA BAIE,48.3319607,-70.881118,0,Couche-Tard,Couche-Tard,Open,quebec,298.780587341076,CA,/store-locator/CA/la-baie/391-boul-de-la-grande-baie-s/522,"diesel, public_restrooms, atm, dhl",NA
M7007,M7007,0,759 WESTERN AVE,MANCHESTER,44.321935,-69.844542,0,Circle K,Circle K,Open,greatlakes,298.80392039442995,US,/store-locator/US/manchester/759-western-ave/M7007,"gas, diesel, coffee, polar_pop, roller_grill",
1311,1311,0,2625 B. DE LA GRANDE-BAIE SUD,SAGUENAY (LA BAIE),48.3178841,-70.8611344,0,Couche-Tard,Couche-Tard,Open,quebec,298.8530570170271,CA,/store-locator/CA/saguenay-la-baie/2625-b-de-la-grande-baie-sud/1311,"public_restrooms, atm, roller_grill, sloche, dhl",NA
932,932,0,83 BOUL. NOTRE-DAME,CLERMONT,47.6906739,-70.2198717,0,Couche-Tard,Couche-Tard,Open,quebec,298.90265535584655,CA,/store-locator/CA/clermont/83-boul-notre-dame/932,"diesel, public_restrooms, atm, roller_grill, sloche",NA
64059,64059,1,949 Devonshire,WOODSTOCK,43.1457546,-80.7385273,0,MACS,Mac's,Open,ontario,299.1817635320828,Canada,/store-ontario/Canada/woodstock/949-devonshire/64059,"gas, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
62079,62079,1,343 Josephine Street,WINGHAM,43.8888115,-81.3104032,0,MACS,Mac's,Open,ontario,299.26225985304706,Canada,/store-ontario/Canada/wingham/343-josephine-street/62079,"atm, coffee, polar_pop, froster, redbull_shop",NA
64054,64054,1,15 Stover St.,NORWICH,42.9882769,-80.5978455,0,MACS,Mac's,Open,ontario,299.67395976377054,Canada,/store-ontario/Canada/norwich/15-stover-st/64054,"atm, coffee, polar_pop, froster, redbull_shop",NA
2656084,2656084,0,441 BOSTON RD,BILLERICA,42.5551556,-71.2664164,1,Circle K,Circle K,Open,franchise,299.8664972305984,US,/store-locator/US/billerica/441-boston-rd/2656084,"gas, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
445,445,1,240 Graff Ave,STRATFORD,43.3866002,-80.9688884,0,MACS,Mac's,Open,ontario,300.07188920032195,Canada,/store-ontario/Canada/stratford/240-graff-ave/445,"atm, coffee, polar_pop, froster, redbull_shop",NA
931,931,0,330 BOUL. DE LA COMPORTÉ,LA MALBAIE,47.6388931,-70.1466544,0,Couche-Tard,Couche-Tard,Open,quebec,300.1834931947549,CA,/store-locator/CA/la-malbaie/330-boul-de-la-comporte/931,"diesel, public_restrooms, atm",NA
64036,64036,1,361 Norwich Ave.,WOODSTOCK,43.1204989,-80.738916,0,MACS,Mac's,Open,ontario,300.2083173631605,Canada,/store-ontario/Canada/woodstock/361-norwich-ave/64036,"atm, coffee, polar_pop, froster, redbull_shop",NA
M7501,M7501,0,24 ROCKY HILL RD,AMESBURY,42.846031,-70.915573,0,Circle K,Circle K,Open,greatlakes,300.2905401846301,US,/store-locator/US/amesbury/24-rocky-hill-rd/M7501,"gas, coffee, polar_pop, roller_grill",
M7231,M7231,0,361 LAFAYETTE RD,SEABROOK,42.885464,-70.869586,0,Circle K,Circle K,Open,greatlakes,300.4474895438691,US,/store-locator/US/seabrook/361-lafayette-rd/M7231,"gas, diesel, coffee, polar_pop, roller_grill",
M7037,M7037,0,284 CIVIC CENTER DR,AUGUSTA,44.349139,-69.796246,0,Circle K,Circle K,Open,greatlakes,300.5142498323773,US,/store-locator/US/augusta/284-civic-center-dr/M7037,"gas, diesel, coffee, polar_pop, froster, roller_grill",
64106,64106,1,422 James St.,DELHI,42.8501214,-80.4927049,0,MACS,Mac's,Open,ontario,301.26610184485503,Canada,/store-ontario/Canada/delhi/422-james-st/64106,"gas, atm, coffee, polar_pop, froster, redbull_shop",NA
M7107,M7107,0,183 CAPITOL ST,AUGUSTA,44.310029,-69.79296,0,Circle K,Circle K,Open,greatlakes,301.5366566307648,US,/store-locator/US/augusta/183-capitol-st/M7107,"car_wash, gas, coffee, polar_pop",
2656114,2656114,0,76 STOREY AVE,NEWBURYPORT,42.819207,-70.911887,1,Circle K,Circle K,Open,franchise,301.6267834563697,US,/store-locator/US/newburyport/76-storey-ave/2656114,"gas, diesel, public_restrooms, coffee, polar_pop, roller_grill",CIRCLEK
587,587,1,422 Huron St. ,STRATFORD,43.3788435,-80.9980402,0,MACS,Mac's,Open,ontario,301.64661483314325,Canada,/store-ontario/Canada/stratford/422-huron-st/587,"atm, coffee, polar_pop, froster, redbull_shop",NA
M7095,M7095,0,149 NORRIDGEWOCK RD,FAIRFIELD,44.604855,-69.660774,0,Circle K,Circle K,Open,greatlakes,301.94923877989834,US,/store-locator/US/fairfield/149-norridgewock-rd/M7095,"gas, coffee, polar_pop, roller_grill",
M7039,M7039,0,445 KENNEDY MEMORIAL DR,WATERVILLE,44.544959,-69.676684,0,Circle K,Circle K,Open,greatlakes,302.28128090870973,US,/store-locator/US/waterville/445-kennedy-memorial-dr/M7039,"gas, diesel, coffee, polar_pop, froster, roller_grill",
M7063,M7063,0,4 HAMILTON CT,TOPSHAM,43.937183,-69.971321,0,Circle K,Circle K,Open,greatlakes,302.4788799305455,US,/store-locator/US/topsham/4-hamilton-ct/M7063,"gas, coffee, polar_pop, roller_grill",
M7106,M7106,0,216 EASTERN AVE,AUGUSTA,44.307222,-69.752114,0,Circle K,Circle K,Open,greatlakes,303.553021255733,US,/store-locator/US/augusta/216-eastern-ave/M7106,"gas, coffee, polar_pop, roller_grill",
2656113,2656113,0,173 BEDFORD ST,BURLINGTON,42.501475,-71.232996,1,Circle K,Circle K,Open,franchise,303.74390151137874,US,/store-locator/US/burlington/173-bedford-st/2656113,"gas, diesel, public_restrooms, coffee, polar_pop, roller_grill",CIRCLEK
M7123,M7123,0,247 MAIN ST,CANAAN,44.761816,-69.564499,0,Circle K,Circle K,Open,greatlakes,303.989298148079,US,/store-locator/US/canaan/247-main-st/M7123,"gas, polar_pop, roller_grill",
M7082,M7082,0,204 CENTER RD,FAIRFIELD,44.59454,-69.618171,0,Circle K,Circle K,Open,greatlakes,304.1937764822399,US,/store-locator/US/fairfield/204-center-rd/M7082,"gas, diesel",
M7091,M7091,0,204 CENTER RD,FAIRFIELD,44.59454,-69.618171,0,QSR-SUBWAY,Circle K,Open,greatlakes,304.1937764822399,US,/store-locator/US/fairfield/204-center-rd/M7091,,
M7102,M7102,0,39 BATH RD,BRUNSWICK,43.909111,-69.949134,0,Circle K,Circle K,Open,greatlakes,304.3051773799247,US,/store-locator/US/brunswick/39-bath-rd/M7102,"car_wash, gas, coffee, polar_pop, roller_grill",
M7094,M7094,0,227 MAIN ST,FAIRFIELD,44.590369,-69.59513,0,Circle K,Circle K,Open,greatlakes,305.38268243410175,US,/store-locator/US/fairfield/227-main-st/M7094,"gas, coffee, polar_pop, roller_grill",
2654232,2654232,0,2735 ROUTE 23,STOCKHOLM,41.087987,-74.518741,1,Circle K,Circle K,Open,franchise,305.5624562278678,US,/store-locator/US/stockholm/2735-route-23/2654232,"gas, diesel, public_restrooms, atm, coffee, polar_pop, roller_grill",CIRCLEK
52525,52525,1,HWY 401 Westbound ,INGERSOLL,43.0578443,-80.8141731,0,Circle K,Circle K,Open,ontario,305.9490752083376,Canada,/store-ontario/Canada/ingersoll/hwy-401-westbound/52525,"gas, diesel, coffee, redbull_shop",NA
2656119,2656119,0,1063 WORCESTER RD,FRAMINGHAM,42.300028,-71.440736,1,Circle K,Circle K,Open,franchise,306.06837480863487,US,/store-locator/US/framingham/1063-worcester-rd/2656119,"gas, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
647,647,1,960 Queen Street,KINCARDINE,44.1810163,-81.6326629,0,MACS,Mac's,Open,ontario,306.7130335109055,Canada,/store-ontario/Canada/kincardine/960-queen-street/647,"atm, coffee, polar_pop, froster, redbull_shop",NA
M4215,M4215,0,52 SOUTH LAKE AVE,NORTH EAST,42.214539,-79.83474,0,Circle K,Circle K,Open,greatlakes,306.74172819166415,US,/store-locator/US/north-east/52-south-lake-ave/M4215,"coffee, polar_pop, froster, roller_grill",
65031,65031,1,615 Cambell St. ,LUCKNOW,43.9615077,-81.5161608,0,MACS,Mac's,Open,ontario,306.84770090151096,Canada,/store-ontario/Canada/lucknow/615-cambell-st/65031,"EU_MADE_TO_GO_FAST_FOOD, EU_ROUTEX_ATLAS, EU_SIMPLY_GREAT_COFFEE, EU_WIFI, EU_CARWASH, EU_ROAD_TAXES, EU_TOILETS_BOTH, EU_VACUUM_CLEANER, atm, coffee, polar_pop, froster",NA
2655771,2655771,0,239 NEWTON SPARTA RD,NEWTON,41.038189,-74.702005,1,Circle K,Circle K,Open,franchise,307.19929450731485,US,/store-locator/US/newton/239-newton-sparta-rd/2655771,"gas, coffee, polar_pop, froster, roller_grill",CIRCLEK
62052,62052,1,133 St. George St. ,MITCHELL,43.4683874,-81.1971617,0,MACS,Mac's,Open,ontario,307.3913931607691,Canada,/store-ontario/Canada/mitchell/133-st-george-st/62052,"atm, coffee, polar_pop, froster, redbull_shop",NA
2656073,2656073,0,96 MONTVALE AVE,STONEHAM,42.479954,-71.112417,1,Circle K,Circle K,Open,franchise,309.39882800912267,US,/store-locator/US/stoneham/96-montvale-ave/2656073,"gas, public_restrooms, coffee, polar_pop, roller_grill",CIRCLEK
2656128,2656128,0,250 MAIN ST,STONEHAM,42.484607,-71.099874,1,Circle K,Circle K,Open,franchise,309.65722016812833,US,/store-locator/US/stoneham/250-main-st/2656128,"gas, public_restrooms, coffee, polar_pop, roller_grill",CIRCLEK
684,684,1,6 Bell St.,INGERSOLL,43.043155,-80.888988,0,MACS,Mac's,Open,ontario,309.7407603365684,Canada,/store-ontario/Canada/ingersoll/6-bell-st/684,"gas, diesel, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
64111,64111,1,594 Broadway,TILLSONBURG,42.8777388,-80.7454137,0,MACS,Mac's,Open,ontario,310.5195235874701,Canada,/store-ontario/Canada/tillsonburg/594-broadway/64111,"gas, atm, coffee, polar_pop, froster, redbull_shop",NA
2656118,2656118,0,2 SOUTH ST,STONEHAM,42.466029,-71.100477,1,Circle K,Circle K,Open,franchise,310.5290686130859,US,/store-locator/US/stoneham/2-south-st/2656118,"gas, public_restrooms, coffee, polar_pop, roller_grill",CIRCLEK
M7500,M7500,0,448 SALEM ST,WAKEFIELD,42.512055,-71.0432,0,Circle K,Circle K,Open,greatlakes,310.5347537301983,US,/store-locator/US/wakefield/448-salem-st/M7500,gas,
M7504,M7504,0,448 SALEM ST,WAKEFIELD,42.512055,-71.0432,0,QSR-SUBWAY,Circle K,Open,greatlakes,310.5347537301983,US,/store-locator/US/wakefield/448-salem-st/M7504,,
M7121,M7121,0,1390 LAKEVIEW DR,CHINA,44.479794,-69.509872,0,Circle K,Circle K,Open,greatlakes,311.5774032980217,US,/store-locator/US/china/1390-lakeview-dr/M7121,"gas, coffee, polar_pop, roller_grill",
2656116,2656116,0,140 MEDWAY RD,MILFORD,42.1483969,-71.4880696,1,Circle K,Circle K,Open,franchise,312.2241251637248,US,/store-locator/US/milford/140-medway-rd/2656116,"gas, diesel, public_restrooms, coffee, polar_pop, roller_grill",CIRCLEK
62053,62053,1,190 Queen St.,ST. MARY'S,43.2594208,-81.140133,0,MACS,Mac's,Open,ontario,312.3126202361809,Canada,/store-ontario/Canada/st-mary-s/190-queen-st/62053,"atm, coffee, polar_pop, froster, redbull_shop",NA
2655709,2655709,0,386 MAIN ST,MELROSE,42.4529422,-71.06699037,1,Circle K,Circle K,Open,franchise,312.4472389092545,US,/store-locator/US/melrose/386-main-st/2655709,"gas, public_restrooms, coffee, polar_pop, roller_grill",CIRCLEK
2656126,2656126,0,1 MYSTIC AVE,MEDFORD,42.4148373,-71.1104076,1,Circle K,Circle K,Open,franchise,312.6305843748941,US,/store-locator/US/medford/1-mystic-ave/2656126,"gas, public_restrooms, coffee, polar_pop, froster, roller_grill",CIRCLEK
